host_id,host_name,host_since,host_is_superhost,host_listings_count
73573854,Heidi,2016/05/23,t,1
53060136,Ian,2016/01/02,t,1
44506165,Mary K.,2015/09/18,f,2
34592029,Mary Ann,2015/05/30,t,1
261581146,Mary Kate,2019/05/13,t,0
22949227,Slava,2014/10/25,t,1
259250515,Bon Voyage,2019/05/01,f,2
70715307,Kim,2016/05/06,f,0
40892651,Christian,2015/08/08,t,1
36558634,Matt,2015/06/23,t,2
102372132,Paawan,2016/11/03,t,1
75802258,Michelle,2016/06/04,t,1
78922371,Ashlen,2016/06/20,f,3
4710782,Thomas (Morphius),2013/01/15,f,1
262634667,Anna,2019/05/18,f,0
107084340,Sierra,2016/12/12,f,1
12991416,Holly,2014/03/10,f,1
146926308,Lida,2017/08/20,f,1
56928112,Raegan,2016/02/01,f,1
3648431,Susannah,2012/09/23,t,0
263218483,Hannah,2019/05/21,f,1
41862945,Shawn,2015/08/18,f,1
151658,Anne,2010/06/24,t,1
3783273,Andie,2012/10/06,f,0
61873426,Laurie,2016/03/06,t,1
236157871,Clarissa,2019/01/12,f,1
127671208,Cindy,2017/04/26,f,1
3168181,Richard,2012/08/05,f,1
264488510,Sherry,2019/05/27,f,1
3380242,Charles,2012/08/26,t,1
1171537,Kevin,2018/06/30,f,1
235490077,Susie,2019/01/09,f,1
237915719,Laura & Creighton,2019/01/20,t,0
72581995,Yesi,2016/05/17,f,1
10698248,Brittaney,2013/12/18,t,1
264789685,Debraj,2019/05/28,f,1
257623912,Wendy,2019/04/23,t,1
188630114,Patricio,2018/05/09,f,1
264839307,Rachel,2019/05/28,t,1
46472022,Shelby,2015/10/13,f,2
9287512,Kyle,2016/03/12,f,2
92033155,Sabzeh,2016/08/26,f,0
176574461,Arnold,2018/03/04,t,2
65061702,Cameshia,2016/03/30,f,1
126909531,Daniel,2017/04/21,t,1
265597048,Nicki,2019/06/01,f,1
74146813,Camelia,2016/05/26,t,1
75240588,Gia,2016/06/01,f,1
130411629,George,2017/05/15,f,1
265844138,John,2019/06/02,f,2
112453167,Laura,2017/01/20,f,1
1971161,Melinda,2012/03/19,t,2
90009360,Anmol,2016/08/15,f,1
265933472,Matthew C,2019/06/02,f,1
2638369,Raj,2012/06/14,t,1
266010812,Todd,2019/06/03,t,1
14890667,Rapha,2014/04/29,t,2
72024137,Tracy,2016/05/14,f,2
68320383,Gabi,2016/04/21,t,1
3217620,Edward,2012/08/10,f,1
894270,Stephen & Noelle,2011/07/30,t,1
77336032,Nicole,2016/06/12,f,1
167975571,Kelly,2018/01/15,t,1
266606395,David,2019/06/05,t,2
43781209,Rachel & Clayton,2015/09/09,t,1
31758614,Kate,2015/04/22,f,1
57348924,Noah,2016/02/04,t,1
39452908,Brian,2015/07/24,f,1
86395316,Alissa,2016/07/27,f,1
23538977,Brendan,2014/11/09,t,3
140280507,Adam,2017/07/13,t,2
122829714,Tim,2017/03/27,f,2
9460573,Wes,2013/10/16,f,1
165480,Jenna,2010/07/13,f,1
189081016,Frank,2018/05/11,f,6
139524738,Mellisa,2017/07/09,f,7
267660429,Mariel,2019/06/10,f,1
116815382,Natalia,2017/02/17,f,1
130838672,Vanessa,2017/05/17,t,1
267621945,Maritza,2019/06/10,t,2
26168443,Nati,2015/01/15,f,1
267854797,Mo,2019/06/11,f,26
14295947,Caroling,2014/04/14,f,1
37072291,John,2015/06/29,t,1
267966622,Julie,2019/06/11,t,1
59254220,Thomas,2016/02/17,f,1
169515048,Julia,2018/01/23,f,1
268223617,Alex,2019/06/12,f,1
8654217,Anastasia,2013/09/05,t,3
31103234,Dillon,2015/04/12,f,2
71446314,Ben,2016/05/11,t,1
26881157,Christian,2015/01/29,t,0
18682767,Lisa,2014/07/22,f,1
90638513,Megan,2016/08/18,f,1
268906419,Patricia,2019/06/16,f,0
269031692,Cathy,2019/06/16,f,1
21506186,Geri,2014/09/18,t,1
248333355,Cristiano,2019/03/11,f,0
155024912,Amanda,2017/10/17,t,1
260827584,Jaison,2019/05/09,f,13
168390292,Maria,2018/01/17,t,1
3493749,Niki & Veronica,2012/09/06,t,2
38147767,Carissa,2015/07/11,f,1
269317115,Javier,2019/06/17,t,1
111725032,Kevin,2017/01/16,t,1
244793650,Monica And Brandon,2019/02/22,t,1
242543461,HomeSlice,2019/02/11,f,11
6439994,Beatriz,2013/05/17,f,2
146383576,Kristen,2017/08/16,f,1
54868426,Gus,2016/01/16,t,0
16670951,Kimberly,2018/10/04,t,1
625990,Patricia,2011/05/25,t,2
3638798,Melissa,2012/09/21,f,1
291075929,Ava,2019/09/02,f,1
268837380,Jennifer,2019/06/15,t,1
53497822,Samuel,2016/01/05,t,3
270046845,Miguel,2019/06/20,t,1
70995796,Justin,2016/05/08,f,2
270088447,Esther & Israel,2019/06/20,t,1
122762733,Drew,2017/03/26,f,1
270140833,Carrie,2019/06/20,f,1
25711456,Maggie,2015/01/06,f,3
261097084,Monica,2019/05/11,f,0
270346576,Lori,2019/06/21,f,0
129575827,Will,2017/05/09,t,0
263915321,Francisco Y Sandra,2019/05/24,f,2
117647834,Maria,2017/02/22,f,1
270309217,Julie,2019/06/21,f,1
34107845,Shelley,2015/05/24,f,1
92197103,Daniel,2016/08/27,t,2
223363982,Mackenzie,2018/10/30,f,1
63360559,Laura,2016/03/17,t,1
52310606,ChesLynn,2015/12/26,f,1
113838064,Ron,2017/01/29,f,2
271345518,Lauren,2019/06/25,t,1
17475660,Vacasa Texas,2014/06/30,f,1
86883109,Darian,2016/07/30,t,0
233393429,Freeman,2018/12/30,f,1
167025552,Adeline,2018/01/10,t,2
271423526,Alex + Catina,2019/06/25,t,2
8595557,Sara,2013/09/02,f,1
57138639,Meghan,2016/02/02,t,3
16062011,Jackée,2014/05/27,f,1
198947047,Leah,2018/06/30,f,1
270265252,Michelle,2019/06/21,f,1
73424847,Frank,2016/05/22,t,2
267247161,Mohsen,2019/06/08,t,0
34926989,Ivan,2015/06/03,t,1
3876699,Erik,2012/10/15,f,0
54216218,Blaise,2016/01/11,f,1
272887284,Mariana,2019/07/01,t,1
272319434,Michael,2019/06/29,f,1
45334761,Marc,2015/09/29,t,1
17406846,Emily And Evgeny,2014/06/29,t,2
273475514,Chris,2019/07/04,f,1
151304677,Andrew,2017/09/19,t,0
12810531,J,2014/03/04,f,1
272232200,Ames,2019/06/29,f,2
272515104,Ames,2019/06/30,f,2
274225627,Taylor,2019/07/07,f,0
33236256,Rachel Cecelia,2015/05/12,t,1
116452207,Tyson,2017/02/14,f,0
3470583,Brandy,2012/09/04,t,2
274520934,Irina,2019/07/08,f,1
274600360,Joan,2019/07/08,f,0
272127067,Edwin,2019/06/28,t,0
274861876,Nadia,2019/07/09,t,0
2890972,Mariana And Dennis,2012/07/10,t,1
7742635,David,2013/07/26,f,1
275046734,Aurelia,2019/07/10,f,1
11109111,Conrad,2014/01/07,f,1
48374489,Debbie,2015/11/07,f,0
1739742,Stephan,2012/02/12,t,1
165050481,Kailee,2017/12/30,f,1
5798901,Monica,2013/04/06,t,1
275379635,Barbara,2019/07/11,t,0
23386846,Phoebe,2014/11/05,f,1
28016606,JooHee,2015/02/19,f,0
87842807,Melissa,2016/08/03,t,0
105054999,Amnon,2016/11/24,t,4
192068496,Gabby,2018/05/28,t,0
192934740,Mark,2018/06/01,f,0
73264192,Landry,2016/05/21,f,0
275835096,Shelli,2019/07/13,f,2
163608963,Mark,2017/12/21,t,1
56485469,Henrique,2016/01/28,f,0
276052368,Denise,2019/07/14,t,1
70070394,Matt,2016/05/02,t,0
153897610,Fred,2017/10/09,f,1
49374084,Kendall,2015/11/18,f,1
269604874,Malaika,2019/06/18,t,0
276639653,Julie,2019/07/16,t,0
21108442,Helen,2014/09/08,t,0
142776,Spencer,2010/06/11,t,8
44745077,Dr. Nathan,2015/09/21,f,1
5153745,Karen,2013/02/19,f,1
65261978,Cara,2016/03/31,t,0
212659692,Eric,2018/08/30,f,0
62998835,Lauren,2016/03/14,t,0
131550296,Julie,2017/05/22,f,0
15477707,Kate,2014/05/13,f,1
20536144,Brien,2014/08/25,f,0
276920863,Susana,2019/07/17,f,12
92511132,Nick,2016/08/29,f,1
45685165,Ramsay,2015/10/03,f,1
277628320,Daniel,2019/07/20,f,1
63746527,Kyle,2016/03/20,f,1
57016774,Angela,2016/02/01,t,0
36891438,Jesus,2015/06/27,f,0
96218660,Lanesia,2016/09/21,f,1
101086114,Aileen,2016/10/24,f,0
278172123,Nicole,2019/07/22,f,0
278240488,Mary,2019/07/22,f,0
278303559,Ellen,2019/07/22,t,1
240450469,Bryan,2019/02/01,f,0
278345161,Elisa,2019/07/22,f,1
278348233,Julia,2019/07/22,t,0
146360128,Maggie,2017/08/16,t,2
18655673,Jayme,2014/07/22,f,0
143032221,Clint,2017/07/28,t,1
160490524,Heidi,2017/11/28,f,0
99016889,Madison,2016/10/10,t,0
125839353,Brandi,2017/04/14,f,1
9818204,Pablo,2013/11/04,f,0
12769449,Nathan,2014/03/03,f,0
255234464,Raquel & Hal,2019/04/11,f,1
130512162,Caro,2017/05/15,f,1
20010828,John,2014/08/14,f,2
68382818,Gina,2016/04/22,t,0
3670905,Spencer,2012/09/25,t,1
127092229,Tori,2017/04/22,f,0
233337310,Jazmin,2018/12/30,t,0
60748142,Lauren,2016/02/28,f,1
91894368,Ryan,2016/08/25,f,0
279450550,Jacob,2019/07/26,t,4
104014000,Rebecca,2016/11/16,f,1
11341502,Chris & Kosha,2014/01/15,t,1
137700889,Alan,2017/06/29,t,2
243470944,Resort Stay,2019/02/16,t,24
4924094,Johanna,2013/01/31,f,0
27058878,Michael,2015/02/01,f,2
33741325,Ben,2015/05/19,t,1
207708,Alex,2010/08/20,f,0
4881010,Eric,2013/01/28,f,0
79290644,Jacqueline,2016/06/22,f,0
53703741,Kj,2016/01/07,t,2
154083766,Erica,2017/10/10,f,1
94824948,Margo,2016/09/12,f,0
103758605,MIcah,2016/11/14,f,0
7734982,Richard,2013/07/26,f,1
147976747,Valerie,2017/08/27,t,1
80374560,Cindy,2016/06/27,t,1
23051057,Kathee,2014/10/28,f,1
4691916,Rachel,2013/01/13,f,0
281817004,Paula,2019/08/02,f,0
62054903,Teresa,2016/03/08,f,1
51536441,Kevin,2015/12/16,f,0
607691,Selen,2011/05/20,f,0
15281811,Lisa,2014/05/08,t,0
2128965,Candice,2012/04/12,f,1
288666605,Jenny,2019/08/24,f,1
282673759,Zocimo,2019/08/05,f,1
273450488,Chakra,2019/07/04,f,0
39128512,Austin,2015/07/21,f,1
283063263,Dolce,2019/08/05,t,3
212153464,Scott,2018/08/27,t,1
56140292,Chase,2016/01/26,f,1
2267797,Tyler,2012/05/01,f,0
23575800,Alex,2014/11/10,f,0
21816851,Tonja,2014/09/26,f,1
9152334,Maxwell,2013/09/30,f,0
116727875,Foster,2017/02/16,f,1
1770280,Scott,2012/02/18,f,1
283181237,Jana,2019/08/06,f,1
92541452,Adhi,2016/08/29,t,1
284329719,Matthew,2019/08/09,f,0
1835355,Teri,2012/03/01,t,0
35903145,Amanda,2015/06/15,t,0
21099096,Paul,2014/09/08,t,2
284852537,Katy,2019/08/11,t,1
284859573,Zeinab,2019/08/11,f,0
192387051,Jon,2018/05/29,f,1
44247703,Sherrie,2015/09/15,f,0
285498197,Amy & Dan,2019/08/13,t,0
285778717,Shorewood,2019/08/14,f,1
20381060,Margaret,2014/08/22,f,3
34838402,Fati,2015/06/02,f,0
58412224,Luisal,2016/02/12,f,0
198486742,Harmoni,2018/06/27,t,0
9649810,Jo,2013/10/26,t,1
286125276,Patti,2019/08/15,t,0
48699405,Kelly,2015/11/10,f,0
33834839,Sophie,2015/05/20,f,0
10150405,Nimai,2013/11/20,t,0
135861856,Angela,2017/06/19,f,0
117680773,Kristin,2017/02/22,t,0
285295166,Ames,2019/08/13,f,3
35164086,Laura,2015/06/06,f,1
24798188,Jared,2014/12/13,t,0
116108316,Dana,2017/02/12,t,0
286897504,Duane,2019/08/18,t,2
10407811,Laurie,2013/12/03,f,1
287004296,Michelle,2019/08/18,f,0
3251739,Natalie,2012/08/13,t,0
28971511,Cynthia,2015/03/08,f,2
230773067,Glo & Mel,2018/12/15,t,0
7464103,Alex  & Leen,2013/07/13,f,1
75811428,William,2016/06/04,t,0
11425687,Sd,2014/01/18,f,0
144694336,Tj & Sandra,2017/08/06,t,0
230184929,Deanna,2018/12/11,f,0
287495151,Brent,2019/08/20,f,0
78955300,Chris,2016/06/20,f,0
272821519,Armin,2019/07/01,f,1
287682310,Anna,2019/08/20,t,1
287693066,Bennett,2019/08/21,f,0
1031837,Mary,2011/08/28,f,0
287917785,Cathryn,2019/08/21,t,0
37409823,Claudia,2015/07/03,t,1
57410700,Daisy,2016/02/04,f,1
106175382,Andi,2016/12/04,t,1
43627780,Dawn,2015/09/07,f,0
28648585,Tom,2015/03/02,t,0
192957066,Trase,2018/06/01,f,0
9578079,Bonny,2013/10/22,t,4
288177389,Angaela,2019/08/22,f,0
13837301,Dzenana,2014/04/03,t,0
149488104,Mariam,2017/09/06,f,1
28139530,Emily,2015/02/22,f,2
133718424,John & Kristina,2017/06/06,t,0
14504007,Chris,2014/04/20,f,0
21448005,Chelsea,2014/09/17,t,1
256882822,Annette,2019/04/19,f,10
288050185,Rachel,2019/08/22,t,3
77334328,Trevin,2016/06/12,t,1
289195665,Michael,2019/08/26,t,0
33847782,Ishia,2015/05/20,f,0
289255515,Dagmar,2019/08/26,t,1
133377368,Jason,2017/06/04,f,0
253261252,Kailum,2019/04/04,f,1
282930278,Silvana,2019/08/05,f,1
5318697,Richard,2013/03/04,t,1
289732339,Michael,2019/08/27,t,0
74866651,Renee,2016/05/30,f,0
22776813,Russell & Katelin,2014/10/20,t,0
20631685,Ashley,2014/08/28,t,1
17311180,Devin,2014/06/26,t,1
7185633,Reinhard,2013/06/29,t,1
110468129,Sebastian,2017/01/08,t,3
52980041,Kevin,2016/01/01,f,1
60491020,David,2016/02/26,t,3
133466422,Jonathan,2017/06/04,f,1
50779306,Ainslie,2015/12/07,f,0
262127534,Eunice,2019/05/16,t,1
26228207,Shaadi,2015/01/16,f,1
112178592,Lara,2017/01/18,f,0
290507009,Vikki,2019/08/31,f,0
290513012,Amanda,2019/08/31,f,0
24665708,Stacy,2014/12/09,f,0
290573682,Lindsey,2019/08/31,f,3
10935045,Lindsay,2013/12/31,f,1
213651309,Corey,2018/09/05,t,1
240228864,Roland H,2019/01/31,f,1
6669767,Vanessa,2013/05/31,f,0
291049600,Jonathan,2019/09/02,f,0
56510587,Tressa,2016/01/28,f,1
77602294,Greg,2016/06/13,t,1
30549395,Jaclyn,2015/04/03,f,1
291079221,Marcelino,2019/09/02,t,0
64759506,Esteban,2016/03/28,f,0
291204915,Paulette & Paul,2019/09/02,t,0
189609894,Tara,2018/05/14,f,1
23827108,Darren,2014/11/16,f,0
28303032,Alyssa,2015/02/24,f,1
291516919,Drea,2019/09/03,f,0
17132011,Randolph,2014/06/23,t,1
288111138,Greta,2019/08/22,f,3
424793,Iz,2011/03/05,f,86
91050272,Eric,2016/08/21,t,0
3218200,Ashley,2012/08/10,f,0
135931879,Kasey,2017/06/19,f,1
22178800,Kristin,2014/10/06,t,1
9028408,Tony,2013/09/24,f,3
48763816,Lauren,2015/11/11,f,1
292391649,Leonardo,2019/09/05,f,0
243722190,Madison,2019/02/17,t,1
872883,Michelle,2011/07/26,f,1
292572995,Christopher,2019/09/06,f,0
63965700,Robert,2016/03/21,f,0
55306001,Ben,2016/01/19,f,0
34956177,Joelle,2015/06/03,f,1
292644721,Cecelia,2019/09/06,f,1
126619424,Sami & Caroline,2017/04/19,f,5
29107404,Laura,2015/03/10,t,0
87824094,Ann,2016/08/03,f,0
10024764,Samira,2013/11/15,t,2
36836864,Ira,2015/06/27,f,1
293210402,Rob,2019/09/08,f,0
267685091,Eltayib,2019/06/10,t,4
293528487,Nelsa M,2019/09/09,t,0
293545370,Timothy,2019/09/09,f,0
293556347,UrbanStay,2019/09/09,t,4
266318502,Ryan,2019/06/04,f,0
2032710,Christine,2012/03/29,t,0
228253535,Cristina,2018/11/29,t,0
239558141,Melody,2019/01/28,f,0
293844970,Nathan,2019/09/10,f,0
3891403,Jeffrey,2012/10/16,f,0
57418201,Paul,2016/02/04,f,0
196017670,Scott,2018/06/16,f,0
122054131,Kyle,2017/03/22,t,1
131313966,Tom,2017/05/21,f,0
42714269,Kris,2015/08/27,t,1
16209734,Jan,2014/05/31,t,0
61669301,Shaun,2016/03/05,f,3
163398812,Samuel,2017/12/20,f,1
261262279,Kelly,2019/05/12,f,1
26107468,Kelsie,2015/01/14,f,1
259443716,Nicole,2019/05/02,t,0
3872644,Jackie,2012/10/15,t,1
75119231,Pamela,2016/05/31,f,0
40810777,Michelle,2015/08/07,t,0
194556339,Christine,2018/06/09,t,1
84615321,Bailey,2016/07/19,t,1
294521516,East West,2019/09/13,f,0
85952871,E.A.,2016/07/25,f,0
42322887,Juliet,2015/08/23,t,1
15873287,Amy,2014/05/22,f,0
270631468,L’amour,2019/06/23,t,2
7985005,Priscilla,2013/08/06,f,0
8761982,Alma,2013/09/10,t,0
294953744,John,2019/09/14,f,1
425516,Keturah,2011/03/06,t,2
4152160,Will,2012/11/14,t,0
167809514,Brianna,2018/01/14,f,1
5404153,Juls,2013/03/10,t,0
295235694,Ashton,2019/09/15,f,0
43970053,Kathy,2015/09/11,t,1
295261442,Nicole,2019/09/15,f,0
62664046,Jonathan,2016/03/12,f,1
287289450,Roy,2019/08/20,t,1
295799124,Eunice,2019/09/17,f,1
295496244,Property Bliss,2019/09/16,f,0
8111216,Alicia,2013/08/12,t,2
143039320,Peter,2017/07/28,f,0
54387002,Charles,2016/01/12,f,1
295860727,Bret,2019/09/17,t,0
28057158,April & Jake,2015/02/20,t,2
90495850,Jenny,2016/08/17,f,1
194594388,Jessica,2018/06/09,f,1
525263,Sandra,2011/04/21,f,1
133751053,Sam,2017/06/06,f,0
292408592,Brian,2019/09/05,t,3
162843252,Valery,2017/12/15,f,0
266818493,Dylan,2019/06/06,t,2
115469899,Femi,2017/02/08,t,0
296308773,Chloe,2019/09/19,t,0
12357042,Garren,2014/02/18,t,0
296334798,Erick,2019/09/19,f,7
5897485,Sahar,2013/04/12,f,1
10429812,Michelle,2013/12/04,t,0
68920543,Katie,2016/04/25,f,1
279128204,Mandie,2019/07/25,t,1
73625593,Carly,2016/05/23,t,0
108378732,Ellery,2016/12/24,f,0
296644297,Sara,2019/09/21,f,4
107705650,Sean,2016/12/18,f,0
294849978,William,2019/09/14,f,0
29822229,Will,2015/03/22,t,1
24214040,Brett,2014/11/27,t,0
2528639,Ryan,2012/06/02,f,1
278691268,Jill,2019/07/23,t,0
297042946,Randall,2019/09/22,f,0
297031142,Mihaela,2019/09/22,f,0
26322585,Tiffany,2015/01/18,t,2
30795848,Hayden,2015/04/07,f,0
2570084,Alfonso,2012/06/07,t,2
266087556,Bryn,2019/06/03,t,0
36565169,Forrest And Cara,2015/06/23,f,1
297257702,Robert,2019/09/23,f,1
297354167,Sheeba,2019/09/23,f,0
432991,Matthew,2011/03/09,f,0
46650920,Stevie,2015/10/15,t,0
55352228,Magdiel,2016/01/20,t,0
297387320,Joyce And Jordan,2019/09/23,f,3
58100569,Cynthia,2016/02/09,f,0
220288938,Michael,2018/10/12,f,2
133851875,Rachel,2017/06/07,t,0
203011480,Chris,2018/07/17,f,0
227585709,Jesse,2018/11/26,f,0
52364849,Abel,2015/12/26,f,1
297634770,Kathleen,2019/09/24,t,0
297642974,Casey,2019/09/24,t,2
6221656,Matt,2013/05/04,f,2
294651125,Xiao Xia,2019/09/13,f,1
20622956,Rajan,2014/08/27,f,1
56085827,Lauren,2016/01/25,t,0
191656674,Katie,2018/05/26,f,1
241979184,Curt,2019/02/08,f,0
297974485,Joshua,2019/09/25,f,1
11314146,Jennifer,2014/01/15,f,2
82343284,Mike,2016/07/07,t,4
271639891,Sandy,2019/06/26,f,1
244114590,Erin,2019/02/19,f,0
79869676,Monica,2016/06/25,f,0
298136924,Cynthia,2019/09/26,f,1
203258815,Edwin,2018/07/18,f,1
55885216,Samuel (Cannon),2016/01/24,t,1
6944793,Lauren,2013/06/16,t,0
180180759,Courtney,2018/03/23,f,18
25916471,Dan,2015/01/10,f,0
756365,Christie,2011/06/29,f,1
5870549,Lauren,2013/04/10,f,2
78715459,Alisha,2016/06/19,f,0
272064409,Shahram,2019/06/28,f,1
186297037,Omid,2018/04/25,f,1
70091476,David,2016/05/03,f,1
31103872,Qasim,2015/04/12,t,0
20517472,Lindsey,2014/08/25,f,1
4015593,Tina,2012/10/30,f,1
21426926,Corey,2014/09/16,f,3
11737894,Lacy,2014/01/28,t,2
298907305,Justin And Deb,2019/09/29,t,0
299003095,Aneka,2019/09/30,t,0
123876423,Peter,2017/04/02,t,1
141890005,Robyn,2017/07/22,t,0
34135594,Christie,2015/05/24,f,1
99795159,Kyle,2016/10/15,f,1
4980767,Orchidly,2013/02/05,t,1
298817990,Wyman,2019/09/29,t,1
18325447,Connor,2014/07/18,f,1
134082610,Hunter,2017/06/08,t,0
36337024,Jennifer,2015/06/21,f,1
167807971,Gregory,2018/01/14,f,0
114710337,Shannon,2017/02/03,f,0
280425830,Lorelei,2019/07/29,t,0
77478014,Dan,2016/06/13,f,0
1342023,Rachel,2011/10/27,f,0
273160693,Thomas,2019/07/02,t,0
61481059,Bri,2016/03/04,f,0
49213483,Britt,2015/11/16,f,0
106672040,Debra,2016/12/08,t,1
281033742,Lakeisha,2019/07/31,f,1
299391890,Cole,2019/10/01,f,1
57082295,Jason,2016/02/02,t,4
177499307,Emma,2018/03/09,f,0
149435227,Charlotte,2017/09/06,f,0
418429,Haripriya,2011/03/02,f,1
155971297,Randy,2017/10/23,f,0
82150515,Kristin,2016/07/06,t,0
15558644,Ruvani,2014/05/15,f,1
145982717,Ahmed,2017/08/14,f,1
299700769,Val & Ryan,2019/10/03,t,0
7475020,David,2013/07/14,f,0
211427514,Taylor,2018/08/24,f,0
17815058,Roberta,2014/07/08,t,0
185374864,Christina,2018/04/20,t,2
4776690,Dan,2013/01/20,t,12
31798595,Kimberly,2015/04/23,f,0
156950341,Abel,2017/10/31,f,1
1700565,Robin,2012/02/04,t,1
300189362,Mary,2019/10/04,t,3
300209169,Martin,2019/10/05,f,1
282219799,Bon Voyage,2019/08/03,f,3
300221907,Abigail,2019/10/05,f,0
300224338,Ashley,2019/10/05,f,0
218306955,Pedram,2018/10/01,t,1
20931911,Ben,2014/09/04,f,2
300311862,Rachel,2019/10/05,f,1
4719450,Alan,2013/01/16,f,3
6430170,Anya,2013/05/16,f,0
300354917,Chris & Rose,2019/10/05,t,0
25507803,Marle,2015/01/02,f,1
190182641,Candice,2018/05/17,t,0
295422299,Alizeh,2019/09/16,f,1
300544700,H. D.,2019/10/06,f,0
214652242,Marian,2018/09/10,f,0
15717481,Austinville Properties,2014/05/19,t,3
162157990,Tophie,2017/12/10,t,1
21499124,Maya,2014/09/18,f,0
6467368,Christina,2013/05/19,f,0
300832351,Gary,2019/10/07,t,0
300958221,Mike,2019/10/08,t,2
141377052,Martha,2017/07/19,t,1
301046946,Kim,2019/10/08,f,0
985937,Marc,2011/08/17,f,0
171241998,Bailey,2018/02/02,f,2
56619547,Ryan,2016/01/29,f,1
233590043,Breigh,2019/01/01,f,1
301309250,Steven,2019/10/09,t,0
63516239,Samantha,2016/03/18,f,0
201659281,Tolu,2018/07/11,f,0
238764742,Cortney,2019/01/24,f,0
116126652,Deedee,2017/02/12,f,1
290161545,The LINE,2019/08/29,f,5
5199311,Kevin,2013/02/23,f,0
145748054,Daniel,2017/08/13,f,1
1177738,Michelle & Brian,2011/09/18,f,0
46637574,Soud,2015/10/15,t,0
255193373,J,2019/04/11,f,0
266087880,The Guild,2019/06/03,f,5
263502162,Landing,2019/05/22,f,133
302324771,Lucy,2019/10/14,f,0
224306817,Matt,2018/11/05,t,0
302384867,Cooper,2019/10/14,f,0
176779208,Michael,2018/03/05,f,1
44877932,Michael,2015/09/22,t,0
34133801,Alex,2015/05/24,f,1
121742821,Linsey,2017/03/20,f,0
5158343,Chris,2013/02/20,t,0
2872664,Mark,2012/07/08,f,0
129483170,Sofonias,2017/05/08,f,2
127458940,Leonardo,2017/04/25,t,1
148124048,Hannah,2017/08/28,f,1
158101581,Melody,2017/11/09,f,0
299326259,South Congress Hotel,2019/10/01,f,4
46194121,Juliet,2015/10/10,f,0
73786647,Bobbi,2016/05/24,f,1
6022549,Laurence,2013/04/21,f,0
39785549,Nicole,2015/07/28,f,0
58328044,Adriano,2016/02/11,t,13
116104379,Kathleen,2017/02/12,f,1
31979250,Patricia,2015/04/26,f,0
303114143,Fawn,2019/10/18,f,0
265302659,Todd,2019/05/30,f,1
5154560,Faith,2013/02/20,f,1
42497718,Scott,2015/08/25,t,1
197308032,Ingrid,2018/06/22,f,2
232788489,Kristina,2018/12/27,f,0
38259974,Nancy,2015/07/12,f,1
287185686,Esther,2019/08/19,t,0
3715182,Randy,2012/09/30,f,1
19956526,Dylan,2014/08/13,t,0
33464806,Lili,2015/05/15,t,1
301364920,Red Awning,2019/10/09,f,1
40346191,Blake,2015/08/03,t,0
248505482,Isaac,2019/03/12,f,2
6377862,Nicky,2013/05/14,f,2
263573994,Bon Voyage,2019/05/23,f,1
132678309,Kellen,2017/05/30,f,2
16581151,Julia,2014/06/09,t,0
1117115,Cyrus,2011/09/06,t,1
138334018,Tow,2017/07/03,f,2
153033577,Sofia,2017/10/02,f,0
101855512,Cameron,2016/10/30,f,1
5922827,Carlos,2013/04/14,t,0
305034457,Rachel,2019/10/28,f,1
305054710,Morgan,2019/10/28,t,0
305161172,Carl,2019/10/28,f,0
170465200,Welcome,2018/01/28,f,9
99588061,Orhiane,2016/10/14,t,1
49815952,Isabelle & Matthew,2015/11/24,t,1
9552544,Gretchen (And John),2013/10/21,f,2
65823480,Andrew,2016/04/04,f,1
305533684,Sheri,2019/10/30,t,0
15651939,Chirag,2014/05/17,f,4
6457877,Sandy,2013/05/18,f,0
39978814,Tessa,2015/07/29,t,0
247290669,Natalie,2019/03/06,t,0
304281177,Jesse,2019/10/24,f,1
90321279,Katharine,2016/08/16,t,1
307004213,Erik & Kelly,2019/11/04,f,0
287246763,Skye,2019/08/19,t,0
141698234,Claire,2017/07/21,f,0
1586338,Stirling,2012/01/09,f,1
307543433,Firehouse Hostel,2019/11/06,f,4
212822748,Jason,2018/08/31,f,1
196244197,Gunnar,2018/06/17,f,0
307724101,Bob,2019/11/06,f,1
236422672,Cathryn,2019/01/13,t,0
2930753,Karyn,2012/07/14,t,2
55754089,Lauren,2016/01/23,f,0
22080061,Boya,2014/10/03,t,0
303976381,Joint Alliance,2019/10/22,f,2
307965815,Michael,2019/11/07,f,1
37900136,Adam,2015/07/08,f,0
308133660,Guild,2019/11/08,f,1
96764352,Lauren,2016/09/26,t,0
1831800,Nick,2012/02/29,f,1
177029260,Masroor,2018/03/06,f,0
302142399,Brian,2019/10/13,t,1
98428371,Cari,2016/10/06,t,2
308753356,Alison,2019/11/11,f,0
178355132,Wendy,2018/03/14,f,10
153950482,Morgan & Chase,2017/10/09,f,1
309032950,Bryan R,2019/11/12,f,0
124626768,Jeff,2017/04/06,f,1
23470618,Aref,2014/11/08,f,0
309258990,Cj,2019/11/13,t,2
149326566,Renon,2017/09/05,f,0
74821547,Hai-Shan,2016/05/30,f,1
161886140,Kristina,2017/12/08,t,0
309554008,Zane,2019/11/14,f,0
233892049,Alice,2019/01/02,f,0
25370161,Julie,2014/12/29,f,0
1300431,Yogesh,2011/10/17,t,1
20913323,Clarisse,2014/09/03,f,1
123972384,Sheama,2017/04/02,t,1
308156990,Roberto,2019/11/08,t,1
310182066,Shellie,2019/11/17,t,0
